RTE_NBR,BIN_START,BIN_END,AADT_WT,URBAN,CRASH_COUNT,CRASHRATE
12.0,330.0,333.0,7551.723333333325,1,17.0,205.58372532959794
12.0,333.0,336.0,9858.50000000004,1,8.0,74.10798877171305
12.0,336.0,339.0,6496.066666666654,1,2.0,28.11676837673326
12.0,339.0,342.0,4972.426666666665,0,2.0,36.73224646044401
12.0,342.0,345.0,4996.0,0,10.0,182.79463753651322
12.0,345.0,348.0,3824.996666666669,0,6.0,143.25377333124953
12.0,348.0,351.0,3767.906666666667,0,4.0,96.94953616675784
12.0,351.0,354.0,3855.0399999999972,0,10.0,236.89559878300116
12.0,354.0,357.0,5207.776666666656,0,9.0,157.82508752343702
12.0,357.0,360.0,4702.0,0,5.0,97.11208093709273
12.0,360.0,363.0,4702.0,0,10.0,194.22416187418546
12.0,363.0,366.0,4485.003333333326,0,8.0,162.8970043067833
12.0,366.0,369.0,3417.0,0,1.0,26.72642695734329
12.0,369.0,372.0,2435.5200000000045,0,4.0,149.9871910938803
12.0,372.0,375.0,2246.9999999999995,0,2.0,81.28544807587186
12.0,375.0,378.0,2211.0,0,2.0,82.60895604997015
12.0,378.0,381.0,2108.1333333333346,0,3.0,129.95980776345226
12.0,381.0,384.0,2063.0,0,0.0,0.0
12.0,384.0,387.0,2063.0,0,5.0,221.3383444334513
12.0,387.0,390.0,1806.3066666666648,0,5.0,252.79262541219128
12.0,390.0,393.0,1746.0,0,0.0,0.0
12.0,393.0,396.0,1765.9266666666672,0,6.0,310.2876330157831
12.0,396.0,399.0,1795.0,0,1.0,50.87699215222396
12.0,399.0,402.0,2924.9233333333377,0,4.0,124.8910696187937
12.0,402.0,405.0,3465.0,0,2.0,52.712381479504764
12.0,405.0,408.0,3445.0599999999995,0,4.0,106.03496126423578
12.0,408.0,411.0,2468.0,0,5.0,185.01661449198136
12.0,411.0,414.0,2550.0933333333337,0,5.0,179.06050676558635
12.0,414.0,417.0,2562.0,0,4.0,142.5826712150539
12.0,417.0,420.0,2494.84,0,2.0,73.21046713475974
12.0,420.0,423.0,2416.0,0,3.0,113.39925610087997
12.0,423.0,426.0,2416.0,0,1.0,37.79975203362666
12.0,426.0,429.0,2416.0,0,4.0,151.19900813450664
14.0,0.0,3.0,51179.456666666665,1,14.0,24.98148468266378
14.0,3.0,6.0,53256.13333333333,1,12.0,20.57773147178486
14.0,6.0,9.0,54611.6,1,32.0,53.51197235063145
14.0,9.0,12.0,36270.13333333333,1,33.0,83.09036535488298
14.0,12.0,15.0,23008.539999999997,1,24.0,95.25944809700262
14.0,15.0,18.0,13385.639999999998,1,24.0,163.74120489702463
14.0,18.0,21.0,4979.0,0,5.0,91.70938031054631
14.0,21.0,24.0,4197.8,0,14.0,304.5735415659126
14.0,24.0,27.0,4034.0,0,16.0,362.21795106888254
14.0,27.0,30.0,4008.6266666666666,0,5.0,113.90958613412327
14.0,30.0,33.0,4018.9999999999995,0,7.0,159.06180801012545
14.0,33.0,36.0,3948.6866666666665,0,7.0,161.89418415727107
14.0,36.0,39.0,3913.0,0,0.0,0.0
14.0,39.0,42.0,4278.526666666668,0,3.0,64.03433333119173
14.0,42.0,45.0,6157.163333333333,0,9.0,133.48968733207414
14.0,45.0,48.0,5742.199999999998,0,12.0,190.8485268640773
14.0,48.0,51.0,3014.5533333333346,0,5.0,151.47219308317977
14.0,51.0,54.0,3513.0,0,1.0,25.996071993521777
14.0,54.0,57.0,3231.9566666666656,0,4.0,113.02651654352879
14.0,57.0,60.0,2786.0,0,10.0,327.79684462757365
14.0,60.0,63.0,2852.046666666667,0,7.0,224.14409058034136
14.0,63.0,66.0,6320.493333333335,0,16.0,231.18246275267626
14.0,66.0,69.0,4455.396666666665,0,7.0,143.48204081926735
14.0,69.0,72.0,3347.8833333333328,0,2.0,54.55638194077374
14.0,72.0,75.0,3147.806666666666,0,3.0,87.03603230812335
14.0,75.0,78.0,3149.39,0,5.0,144.98712594064568
14.0,78.0,81.0,3150.0,0,2.0,57.98361962745525
14.0,81.0,84.0,2985.440000000001,0,3.0,91.76958932007541
14.0,84.0,87.0,2269.0,0,3.0,120.74596859397357
14.0,87.0,90.0,1971.2666666666676,0,2.0,92.65534943343566
14.0,90.0,93.0,2069.0,0,1.0,44.13929478648719
14.0,93.0,96.0,2068.9999999999995,0,3.0,132.41788435946162
14.0,96.0,99.0,2047.0733333333335,0,1.0,44.612080781949835
14.0,99.0,102.0,1810.9033333333289,0,2.0,100.86038192346977
14.0,102.0,105.0,1931.0,0,0.0,0.0
14.0,105.0,108.0,1931.0,0,0.0,0.0
14.0,108.0,111.0,1931.0,0,0.0,0.0
14.0,111.0,114.0,1931.0,0,0.0,0.0
14.0,114.0,117.0,1931.0,0,0.0,0.0
14.0,117.0,120.0,1931.0,0,0.0,0.0
14.0,120.0,123.0,1577.9599999999994,0,0.0,0.0
14.0,123.0,126.0,1395.0,0,0.0,0.0
14.0,126.0,129.0,1395.0,0,0.0,0.0
14.0,129.0,132.0,1409.9600000000003,0,0.0,0.0
14.0,132.0,135.0,1435.3600000000004,0,0.0,0.0
14.0,135.0,138.0,1411.0,0,0.0,0.0
14.0,138.0,141.0,1411.0,0,0.0,0.0
14.0,141.0,144.0,1411.0,0,0.0,0.0
14.0,144.0,147.0,1411.0,0,0.0,0.0
14.0,147.0,150.0,1411.0,0,0.0,0.0
14.0,150.0,153.0,1411.0,0,0.0,0.0
14.0,153.0,156.0,1348.87,0,0.0,0.0
14.0,156.0,159.0,1240.0,0,0.0,0.0
14.0,159.0,162.0,1240.0,0,0.0,0.0
14.0,162.0,165.0,1240.0,0,0.0,0.0
14.0,165.0,168.0,1648.2800000000022,0,0.0,0.0
14.0,168.0,171.0,2643.0,0,0.0,0.0
14.0,171.0,174.0,2643.0,0,0.0,0.0
14.0,174.0,177.0,2643.0,0,0.0,0.0
14.0,177.0,180.0,2722.3333333333335,0,0.0,0.0
16.0,0.0,3.0,105710.68,1,138.0,119.21917185687762
16.0,3.0,6.0,82013.41666666667,1,130.0,144.75858464687946
16.0,6.0,9.0,74371.17333333332,1,58.0,71.22119250731248
16.0,9.0,12.0,63580.176666666666,1,33.0,47.39997257222132
16.0,12.0,15.0,48704.783333333326,0,21.0,39.376178024501
16.0,15.0,18.0,38660.06,0,25.0,59.05590997093771
16.0,18.0,21.0,38999.0,0,16.0,37.467299536189955
16.0,21.0,24.0,38242.27333333332,0,19.0,45.37282086311462
16.0,24.0,27.0,49319.72999999999,1,53.0,98.1388715713129
17.0,0.0,3.0,3305.0733333333337,0,6.0,165.7891218186138
17.0,3.0,6.0,3594.47,0,3.0,76.22058404708511
17.0,6.0,9.0,3955.6,0,2.0,46.1746389489544
17.0,9.0,12.0,3894.0,0,4.0,93.81017042962712
17.0,12.0,15.0,3679.0,0,1.0,24.82310435260723
17.0,15.0,18.0,2994.0,0,1.0,30.502405114643288
17.0,18.0,21.0,3414.066666666666,0,3.0,80.24817014110036
17.0,21.0,24.0,5014.3533333333335,0,2.0,36.4251159989691
17.0,24.0,27.0,5528.466666666667,0,6.0,99.11341399293089
17.0,27.0,30.0,5569.403333333335,0,7.0,114.78238657391077
17.0,30.0,33.0,6194.920000000001,0,6.0,88.45073148312682
17.0,33.0,36.0,6138.803333333333,0,2.0,29.75309549903874
17.0,36.0,39.0,6107.600000000001,0,9.0,134.57295962721494
17.0,39.0,42.0,7065.896666666667,0,3.0,38.77393283037812
17.0,42.0,45.0,10917.380000000003,1,18.0,150.57052300445307
17.0,45.0,48.0,13007.309999999992,1,24.0,168.50377379472076
17.0,48.0,51.0,12455.703333333324,0,1.0,7.33191843682121
17.0,51.0,54.0,8594.13,0,0.0,0.0
17.0,54.0,57.0,7000.52,0,0.0,0.0
17.0,57.0,60.0,7144.7300000000005,0,0.0,0.0
17.0,60.0,63.0,1974.2066666666644,0,0.0,0.0
17.0,63.0,66.0,1551.0,0,0.0,0.0
17.0,66.0,69.0,2207.4166666666642,0,0.0,0.0
17.0,69.0,72.0,2229.0,0,0.0,0.0
17.0,72.0,75.0,2229.0,0,0.0,0.0
17.0,75.0,78.0,2229.0,0,0.0,0.0
17.0,78.0,81.0,2229.0,0,0.0,0.0
17.0,81.0,84.0,1994.2599999999995,0,0.0,0.0
17.0,84.0,87.0,1972.0666666666668,0,0.0,0.0
17.0,87.0,90.0,1968.2933333333333,0,0.0,0.0
17.0,90.0,93.0,1194.9966666666687,0,0.0,0.0
17.0,93.0,96.0,589.0,0,0.0,0.0
17.0,96.0,99.0,589.0,0,0.0,0.0
17.0,99.0,102.0,589.0,0,0.0,0.0
17.0,102.0,105.0,588.1999999999998,0,0.0,0.0
17.0,105.0,108.0,498.0,0,0.0,0.0
17.0,108.0,111.0,498.0,0,0.0,0.0
17.0,111.0,114.0,749.1500000000007,0,0.0,0.0
17.0,114.0,117.0,918.0,0,0.0,0.0
17.0,117.0,120.0,918.0,0,0.0,0.0
17.0,120.0,123.0,918.0,0,0.0,0.0
17.0,123.0,126.0,918.0,0,0.0,0.0
17.0,126.0,129.0,1203.5566666666662,0,0.0,0.0
17.0,129.0,132.0,2012.0,0,0.0,0.0
17.0,132.0,135.0,2012.0,0,0.0,0.0
18.0,0.0,3.0,78067.01,1,83.0,97.09490187723455
18.0,3.0,6.0,77481.0,1,110.0,129.65323241125722
18.0,6.0,9.0,40766.01,1,25.0,56.00511364322999
18.0,9.0,12.0,34617.01666666667,1,11.0,29.01943341099571
18.0,12.0,15.0,22080.100000000002,1,11.0,45.496452010890444
18.0,15.0,18.0,21606.16,0,24.0,101.44240447714024
18.0,18.0,21.0,18917.820000000003,0,20.0,96.54833475870052
18.0,21.0,24.0,18373.0,0,20.0,99.41131106867904
18.0,24.0,27.0,18373.0,0,12.0,59.64678664120743
19.0,0.0,3.0,6223.0,0,0.0,0.0
19.0,3.0,6.0,6223.0,0,0.0,0.0
19.0,6.0,9.0,6248.2,0,0.0,0.0
19.0,9.0,12.0,10135.92,0,0.0,0.0
20.0,0.0,3.0,4767.81,0,29.0,555.4755383465402
20.0,3.0,6.0,4794.0,0,58.0,1104.881863364213
20.0,6.0,9.0,9345.966666666667,0,14.0,136.8011312671835
20.0,9.0,12.0,15967.463333333333,1,28.0,160.14300907976258
20.0,12.0,15.0,3252.8400000000015,0,10.0,280.7522070352122
20.0,15.0,18.0,4913.806666666666,0,4.0,74.34089870303568
20.0,18.0,21.0,7548.279999999999,0,15.0,181.48015358447623
20.0,21.0,24.0,10372.946666666665,0,15.0,132.06112570699585
20.0,24.0,27.0,10532.28,0,11.0,95.37974778924051
20.0,27.0,30.0,12234.723333333333,0,24.0,179.14428975654334
20.0,30.0,33.0,18218.93,1,140.0,701.7639415626428
20.0,33.0,36.0,16149.996666666668,0,39.0,220.53526753770876
20.0,36.0,39.0,16351.049999999997,0,34.0,189.8974580256454
20.0,39.0,42.0,15104.930000000002,0,33.0,199.517550239358
20.0,42.0,45.0,13613.059999999998,0,21.0,140.88002397536502
20.0,45.0,48.0,16918.97333333333,0,42.0,226.70503480251546
20.0,48.0,51.0,26537.870000000006,0,35.0,120.44474676993555
20.0,51.0,54.0,24376.30666666666,0,26.0,97.40725927899493
20.0,54.0,57.0,21585.639999999996,0,20.0,84.61569906034015
20.0,57.0,60.0,19443.270000000015,0,117.0,549.5439556643151
20.0,60.0,63.0,17684.65,0,18.0,92.95268023050251
20.0,63.0,66.0,16202.026666666652,0,0.0,0.0
20.0,66.0,69.0,8977.350000000002,0,0.0,0.0
20.0,69.0,72.0,7959.829999999999,0,0.0,0.0
20.0,72.0,75.0,6878.0,0,0.0,0.0
20.0,75.0,78.0,6878.0,0,0.0,0.0
20.0,78.0,81.0,4951.639999999995,0,0.0,0.0
20.0,81.0,84.0,5118.0,0,0.0,0.0
20.0,84.0,87.0,5118.0,0,0.0,0.0
20.0,87.0,90.0,5071.8133333333335,0,0.0,0.0
20.0,90.0,93.0,2946.810000000003,0,0.0,0.0
20.0,93.0,96.0,2440.0,0,0.0,0.0
20.0,96.0,99.0,2093.833333333333,0,0.0,0.0
20.0,99.0,102.0,1896.0,0,0.0,0.0
20.0,102.0,105.0,1896.0,0,0.0,0.0
20.0,105.0,108.0,1516.4799999999996,0,0.0,0.0
20.0,108.0,111.0,1416.0,0,0.0,0.0
20.0,111.0,114.0,1416.0,0,0.0,0.0
20.0,114.0,117.0,1408.6200000000006,0,0.0,0.0
20.0,117.0,120.0,1384.0,0,0.0,0.0
20.0,120.0,123.0,1384.0,0,0.0,0.0
20.0,123.0,126.0,1384.0,0,0.0,0.0
20.0,126.0,129.0,1384.0,0,0.0,0.0
20.0,129.0,132.0,1384.0,0,0.0,0.0
20.0,132.0,135.0,1384.0,0,0.0,0.0
20.0,135.0,138.0,1045.0000000000014,0,0.0,0.0
20.0,138.0,141.0,934.0,0,0.0,0.0
20.0,141.0,144.0,934.0,0,0.0,0.0
20.0,144.0,147.0,786.4400000000005,0,0.0,0.0
20.0,147.0,150.0,717.0,0,0.0,0.0
20.0,150.0,153.0,717.0,0,0.0,0.0
20.0,153.0,156.0,717.0,0,0.0,0.0
20.0,156.0,159.0,672.9000000000001,0,0.0,0.0
20.0,159.0,162.0,654.0,0,0.0,0.0
20.0,162.0,165.0,654.0,0,0.0,0.0
20.0,165.0,168.0,945.3333333333348,0,0.0,0.0
20.0,168.0,171.0,1034.0,0,0.0,0.0
20.0,171.0,174.0,1034.0,0,0.0,0.0
20.0,174.0,177.0,1033.9999999999998,0,0.0,0.0
20.0,177.0,180.0,1034.0,0,0.0,0.0
20.0,180.0,183.0,1034.0,0,0.0,0.0
20.0,183.0,186.0,1511.8833333333343,0,0.0,0.0
20.0,186.0,189.0,1575.0,0,0.0,0.0
20.0,189.0,192.0,1772.0,0,0.0,0.0
20.0,192.0,195.0,4859.643333333331,0,0.0,0.0
20.0,195.0,198.0,5043.0,0,0.0,0.0
20.0,198.0,201.0,4981.2000000000035,0,0.0,0.0
20.0,201.0,204.0,4286.630000000003,0,0.0,0.0
20.0,204.0,207.0,1422.0,0,0.0,0.0
20.0,207.0,210.0,1422.0,0,0.0,0.0
20.0,210.0,213.0,1422.0,0,0.0,0.0
20.0,213.0,216.0,1422.0,0,0.0,0.0
20.0,216.0,219.0,1422.0,0,0.0,0.0
20.0,219.0,222.0,1422.0,0,0.0,0.0
20.0,222.0,225.0,1422.0,0,0.0,0.0
20.0,225.0,228.0,1502.786666666668,0,0.0,0.0
20.0,228.0,231.0,2338.8533333333276,0,0.0,0.0
20.0,231.0,234.0,2997.499999999983,0,0.0,0.0
20.0,234.0,237.0,2571.0,0,0.0,0.0
20.0,237.0,240.0,2571.0,0,0.0,0.0
20.0,240.0,243.0,2571.0,0,0.0,0.0
20.0,243.0,246.0,2571.0,0,0.0,0.0
20.0,246.0,249.0,2571.0,0,0.0,0.0
20.0,249.0,252.0,2571.0,0,0.0,0.0
20.0,252.0,255.0,2571.0,0,0.0,0.0
20.0,255.0,258.0,2571.0,0,0.0,0.0
20.0,258.0,261.0,2571.0,0,0.0,0.0
20.0,261.0,264.0,3222.199999999997,0,0.0,0.0
20.0,264.0,267.0,3311.0,0,0.0,0.0
20.0,267.0,270.0,3311.0,0,0.0,0.0
20.0,270.0,273.0,3311.0,0,0.0,0.0
20.0,273.0,276.0,1842.7266666666817,0,0.0,0.0
20.0,276.0,279.0,1057.0,0,0.0,0.0
20.0,279.0,282.0,1057.0,0,0.0,0.0
20.0,282.0,285.0,1057.0,0,0.0,0.0
20.0,285.0,288.0,1057.0,0,0.0,0.0
20.0,288.0,291.0,1057.0,0,0.0,0.0
20.0,291.0,294.0,1057.0,0,0.0,0.0
20.0,294.0,297.0,1057.0,0,0.0,0.0
20.0,297.0,300.0,1027.0000000000007,0,0.0,0.0
20.0,300.0,303.0,1787.763333333317,0,0.0,0.0
20.0,303.0,306.0,1968.963333333318,0,0.0,0.0
20.0,306.0,309.0,957.0666666666671,0,0.0,0.0
20.0,309.0,312.0,860.0,0,0.0,0.0
20.0,312.0,315.0,860.0,0,0.0,0.0
20.0,315.0,318.0,860.0,0,0.0,0.0
20.0,318.0,321.0,860.0,0,0.0,0.0
20.0,321.0,324.0,860.0,0,0.0,0.0
20.0,324.0,327.0,860.0,0,0.0,0.0
20.0,327.0,330.0,860.0,0,0.0,0.0
20.0,330.0,333.0,860.0,0,0.0,0.0
20.0,333.0,336.0,860.0,0,0.0,0.0
20.0,336.0,339.0,860.0,0,0.0,0.0
20.0,339.0,342.0,1050.1166666666709,0,0.0,0.0
20.0,342.0,345.0,1795.0,0,0.0,0.0
20.0,345.0,348.0,1795.0,0,0.0,0.0
20.0,348.0,351.0,1795.0,0,0.0,0.0
20.0,351.0,354.0,2214.5,0,0.0,0.0
20.0,354.0,357.0,4470.930000000022,0,0.0,0.0
20.0,357.0,360.0,3316.6266666666684,0,0.0,0.0
20.0,360.0,363.0,1505.0,0,0.0,0.0
20.0,363.0,366.0,1505.0,0,0.0,0.0
20.0,366.0,369.0,1505.0,0,0.0,0.0
20.0,369.0,372.0,1505.0,0,0.0,0.0
20.0,372.0,375.0,821.7333333333378,0,0.0,0.0
20.0,375.0,378.0,765.0,0,0.0,0.0
20.0,378.0,381.0,765.0,0,0.0,0.0
20.0,381.0,384.0,765.0,0,0.0,0.0
20.0,384.0,387.0,765.0,0,0.0,0.0
20.0,387.0,390.0,790.479999999996,0,0.0,0.0
20.0,390.0,393.0,1231.0,0,0.0,0.0
20.0,393.0,396.0,1231.0,0,0.0,0.0
20.0,396.0,399.0,1231.0,0,0.0,0.0
20.0,399.0,402.0,995.1999999999995,0,0.0,0.0
20.0,402.0,405.0,961.0,0,0.0,0.0
20.0,405.0,408.0,961.0,0,0.0,0.0
20.0,408.0,411.0,961.0,0,0.0,0.0
20.0,411.0,414.0,961.0,0,0.0,0.0
20.0,414.0,417.0,1123.25,0,0.0,0.0
20.0,417.0,420.0,1138.0,0,0.0,0.0
20.0,420.0,423.0,1457.5433333333392,0,0.0,0.0
20.0,423.0,426.0,1515.0,0,0.0,0.0
20.0,426.0,429.0,1515.0,0,0.0,0.0
20.0,429.0,432.0,1515.0,0,0.0,0.0
20.0,432.0,435.0,1515.0,0,0.0,0.0
21.0,0.0,3.0,295.0,0,0.0,0.0
21.0,3.0,6.0,295.0,0,0.0,0.0
21.0,6.0,9.0,295.0,0,0.0,0.0
21.0,9.0,12.0,319.46,0,0.0,0.0
21.0,12.0,15.0,502.0,0,0.0,0.0
21.0,15.0,18.0,502.0,0,0.0,0.0
21.0,18.0,21.0,502.0,0,0.0,0.0
21.0,21.0,24.0,277.7666666666665,0,0.0,0.0
21.0,24.0,27.0,845.946666666667,0,0.0,0.0
21.0,27.0,30.0,916.0,0,0.0,0.0
21.0,30.0,33.0,916.0,0,0.0,0.0
21.0,33.0,36.0,916.0,0,0.0,0.0
21.0,36.0,39.0,586.9966666666668,0,0.0,0.0
21.0,39.0,42.0,170.0,0,0.0,0.0
21.0,42.0,45.0,214.46000000000004,0,0.0,0.0
21.0,45.0,48.0,227.0,0,0.0,0.0
21.0,48.0,51.0,233.44000000000005,0,0.0,0.0
21.0,51.0,54.0,273.0,0,0.0,0.0
21.0,54.0,57.0,412.3099999999993,0,0.0,0.0
21.0,57.0,60.0,509.0,0,0.0,0.0
21.0,60.0,63.0,509.0,0,0.0,0.0
21.0,63.0,66.0,509.0,0,0.0,0.0
21.0,66.0,69.0,447.63999999999965,0,0.0,0.0
21.0,69.0,72.0,197.0,0,0.0,0.0
21.0,72.0,75.0,197.0,0,0.0,0.0
21.0,75.0,78.0,197.0,0,0.0,0.0
21.0,78.0,81.0,167.55000000000007,0,0.0,0.0
21.0,81.0,84.0,166.0,0,0.0,0.0
21.0,84.0,87.0,166.0,0,0.0,0.0
21.0,87.0,90.0,166.0,0,0.0,0.0
21.0,90.0,93.0,532.4566666666674,0,0.0,0.0
21.0,93.0,96.0,346.98666666666645,0,0.0,0.0
21.0,96.0,99.0,258.0,0,0.0,0.0
21.0,99.0,102.0,258.0,0,0.0,0.0
21.0,102.0,105.0,258.0,0,0.0,0.0
21.0,105.0,108.0,227.40000000000012,0,0.0,0.0
21.0,108.0,111.0,190.0,0,0.0,0.0
21.0,111.0,114.0,190.0,0,0.0,0.0
21.0,114.0,117.0,190.0,0,0.0,0.0
21.0,117.0,120.0,604.2366666666672,0,0.0,0.0
21.0,120.0,123.0,623.0,0,0.0,0.0
21.0,123.0,126.0,623.0,0,0.0,0.0
21.0,126.0,129.0,623.0,0,0.0,0.0
21.0,129.0,132.0,577.4233333333335,0,0.0,0.0
21.0,132.0,135.0,502.0,0,0.0,0.0
21.0,135.0,138.0,502.0,0,0.0,0.0
21.0,138.0,141.0,502.0,0,0.0,0.0
21.0,141.0,144.0,502.0,0,0.0,0.0
21.0,144.0,147.0,502.0,0,0.0,0.0
21.0,147.0,150.0,502.0,0,0.0,0.0
21.0,150.0,153.0,502.0,0,0.0,0.0
21.0,153.0,156.0,502.0,0,0.0,0.0
21.0,156.0,159.0,502.0,0,0.0,0.0
21.0,159.0,162.0,1416.2866666666657,0,0.0,0.0
21.0,162.0,165.0,1889.946666666667,0,0.0,0.0
21.0,165.0,168.0,1824.7233333333334,0,0.0,0.0
21.0,168.0,171.0,1832.0,0,0.0,0.0
21.0,171.0,174.0,1672.826666666663,0,0.0,0.0
21.0,174.0,177.0,1837.0,0,0.0,0.0
21.0,177.0,180.0,1837.0,0,0.0,0.0
21.0,180.0,183.0,1396.0099999999993,0,0.0,0.0
21.0,183.0,186.0,1204.0,0,0.0,0.0
21.0,186.0,189.0,1204.0,0,0.0,0.0
22.0,0.0,3.0,8082.013333333333,1,17.0,192.0946367561607
22.0,3.0,6.0,4114.883333333333,0,0.0,0.0
22.0,6.0,9.0,2884.006666666666,0,0.0,0.0
22.0,9.0,12.0,1431.0,0,0.0,0.0
22.0,12.0,15.0,1431.0,0,0.0,0.0
22.0,15.0,18.0,1431.0,0,0.0,0.0
22.0,18.0,21.0,1431.0,0,0.0,0.0
22.0,21.0,24.0,1861.8533333333332,0,0.0,0.0
22.0,24.0,27.0,2056.8666666666672,0,0.0,0.0
22.0,27.0,30.0,1201.0,0,0.0,0.0
22.0,30.0,33.0,1201.0,0,0.0,0.0
23.0,0.0,3.0,739.3966666666666,0,0.0,0.0
23.0,3.0,6.0,723.4000000000001,0,0.0,0.0
23.0,6.0,9.0,580.0,0,0.0,0.0
23.0,9.0,12.0,567.0,0,0.0,0.0
23.0,12.0,15.0,600.3300000000003,0,0.0,0.0
23.0,15.0,18.0,582.0,0,0.0,0.0
23.0,18.0,21.0,582.0,0,0.0,0.0
23.0,21.0,24.0,513.24,0,0.0,0.0
23.0,24.0,27.0,474.0,0,0.0,0.0
23.0,27.0,30.0,380.34,0,0.0,0.0
23.0,30.0,33.0,348.0,0,0.0,0.0
23.0,33.0,36.0,353.4499999999998,0,0.0,0.0
23.0,36.0,39.0,431.0,0,0.0,0.0
23.0,39.0,42.0,431.0,0,0.0,0.0
23.0,42.0,45.0,634.6533333333336,0,0.0,0.0
23.0,45.0,48.0,684.0,0,0.0,0.0
23.0,48.0,51.0,684.0,0,0.0,0.0
23.0,51.0,54.0,684.0,0,0.0,0.0
23.0,54.0,57.0,684.0,0,0.0,0.0
23.0,57.0,60.0,684.0,0,0.0,0.0
23.0,60.0,63.0,641.9466666666664,0,0.0,0.0
23.0,63.0,66.0,371.2799999999996,0,0.0,0.0
24.0,0.0,3.0,13852.513333333334,0,0.0,0.0
24.0,3.0,6.0,7425.79,0,0.0,0.0
24.0,6.0,9.0,3805.266666666667,0,0.0,0.0
24.0,9.0,12.0,2404.7866666666664,0,0.0,0.0
24.0,12.0,15.0,2336.0,0,0.0,0.0
24.0,15.0,18.0,2336.0,0,0.0,0.0
24.0,18.0,21.0,2336.0,0,0.0,0.0
24.0,21.0,24.0,2336.0,0,0.0,0.0
24.0,24.0,27.0,2208.35,0,0.0,0.0
24.0,27.0,30.0,2151.0,0,0.0,0.0
24.0,30.0,33.0,2918.0000000000005,0,0.0,0.0
24.0,33.0,36.0,3007.5333333333333,0,0.0,0.0
24.0,36.0,39.0,3001.4799999999996,0,0.0,0.0
24.0,39.0,42.0,3482.0,0,0.0,0.0
24.0,42.0,45.0,2477.109999999998,0,0.0,0.0
24.0,45.0,48.0,871.0,0,0.0,0.0
24.0,48.0,51.0,871.0,0,0.0,0.0
24.0,51.0,54.0,1025.99,0,0.0,0.0
24.0,54.0,57.0,1166.0,0,0.0,0.0
24.0,57.0,60.0,1166.0,0,0.0,0.0
24.0,60.0,63.0,1166.0,0,0.0,0.0
24.0,63.0,66.0,1166.0,0,0.0,0.0
24.0,66.0,69.0,1166.0,0,0.0,0.0
24.0,69.0,72.0,1166.0,0,0.0,0.0
24.0,72.0,75.0,2270.0033333333354,0,0.0,0.0
24.0,75.0,78.0,4592.266666666667,0,0.0,0.0
25.0,0.0,3.0,1535.6066666666666,0,0.0,0.0
25.0,3.0,6.0,1516.0,0,0.0,0.0
25.0,6.0,9.0,1331.1333333333332,0,0.0,0.0
25.0,9.0,12.0,1281.0,0,0.0,0.0
25.0,12.0,15.0,1281.0,0,0.0,0.0
25.0,15.0,18.0,1281.0,0,0.0,0.0
25.0,18.0,21.0,1281.0,0,0.0,0.0
25.0,21.0,24.0,1241.4266666666667,0,0.0,0.0
25.0,24.0,27.0,1069.0,0,0.0,0.0
25.0,27.0,30.0,1069.0,0,0.0,0.0
25.0,30.0,33.0,946.1600000000003,0,0.0,0.0
25.0,33.0,36.0,625.0,0,0.0,0.0
25.0,36.0,39.0,625.0,0,0.0,0.0
25.0,39.0,42.0,625.0,0,0.0,0.0
25.0,42.0,45.0,625.0,0,0.0,0.0
25.0,45.0,48.0,625.0,0,0.0,0.0
25.0,48.0,51.0,625.0,0,0.0,0.0
25.0,51.0,54.0,625.0,0,0.0,0.0
25.0,54.0,57.0,625.0,0,0.0,0.0
25.0,57.0,60.0,607.2866666666665,0,0.0,0.0
25.0,60.0,63.0,587.0,0,0.0,0.0
25.0,63.0,66.0,587.0,0,0.0,0.0
25.0,66.0,69.0,727.0933333333332,0,0.0,0.0
25.0,69.0,72.0,745.0,0,0.0,0.0
25.0,72.0,75.0,745.0,0,0.0,0.0
25.0,75.0,78.0,745.0,0,0.0,0.0
25.0,78.0,81.0,982.8199999999969,0,0.0,0.0
25.0,81.0,84.0,1020.5466666666665,0,0.0,0.0
25.0,84.0,87.0,972.0,0,0.0,0.0
25.0,87.0,90.0,873.3600000000001,0,0.0,0.0
25.0,90.0,93.0,698.0,0,0.0,0.0
25.0,93.0,96.0,509.67999999999944,0,0.0,0.0
25.0,96.0,99.0,433.2666666666675,0,0.0,0.0
25.0,99.0,102.0,799.0,0,0.0,0.0
25.0,102.0,105.0,799.0,0,0.0,0.0
25.0,105.0,108.0,799.0,0,0.0,0.0
25.0,108.0,111.0,764.02,0,0.0,0.0
25.0,111.0,114.0,743.2033333333334,0,0.0,0.0
25.0,114.0,117.0,719.0,0,0.0,0.0
25.0,117.0,120.0,719.0,0,0.0,0.0
26.0,0.0,3.0,2359.7533333333336,0,2.0,77.40148058970176
26.0,3.0,6.0,1835.0,0,1.0,49.76795690094932
26.0,6.0,9.0,1889.2699999999998,0,4.0,193.35341356871598
26.0,9.0,12.0,2021.6000000000001,0,1.0,45.17421889258113
26.0,12.0,15.0,2652.79,0,2.0,68.85143634682127
26.0,15.0,18.0,2671.7900000000004,0,3.0,102.54271583460003
26.0,18.0,21.0,2952.7000000000003,0,4.0,123.71619319706303
26.0,21.0,24.0,2958.0,0,0.0,0.0
26.0,24.0,27.0,2383.2599999999998,0,6.0,229.914153503794
26.0,27.0,30.0,2294.0,0,2.0,79.62005310657543
26.0,30.0,33.0,2294.0,0,1.0,39.81002655328771
